epoch,sat,elevation_deg,azimuth_deg,c1w_m,c2w_m,code_l1_iono_m,phase_l1_iono_m,leveled_dual_l1_iono_m,klobuchar_l1_iono_m,diff_m
2025-01-01 19:09:00.000,G18,36.768093,320.289671,22485304.076,22485301.836,-3.462,-0.887,-3.169,2.328,-5.497
2025-01-01 19:09:00.000,G20,24.051562,82.263048,23195563.607,23195566.917,5.116,-35.428,3.682,2.993,0.689
2025-01-01 19:09:00.000,G24,24.774313,174.377605,23366791.841,23366801.301,14.623,4.346,12.115,2.948,9.168
2025-01-01 19:09:00.000,G29,41.171136,241.376072,22031466.268,22031466.108,-0.247,-0.250,-0.552,2.155,-2.707
2025-01-01 19:10:00.000,G05,46.437628,50.475126,21548208.932,21548207.402,-2.365,-37.319,-2.848,1.982,-4.830
2025-01-01 19:10:00.000,G13,58.727919,40.305941,20487627.596,20487624.996,-4.019,-18.282,-3.370,1.702,-5.072
2025-01-01 19:10:00.000,G18,37.190593,320.298166,22452135.998,22452133.638,-3.648,-0.916,-3.198,2.310,-5.508
2025-01-01 19:10:00.000,G20,23.802854,82.677299,23217410.919,23217413.289,3.663,-35.217,3.893,3.008,0.885
2025-01-01 19:10:00.000,G24,25.192381,174.221195,23325262.175,23325270.545,12.938,4.203,11.972,2.922,9.050
2025-01-01 19:10:00.000,G29,40.888052,240.828551,22051552.335,22051551.175,-1.793,-0.166,-0.468,2.165,-2.633
2025-01-01 19:11:00.000,G05,46.241032,51.084465,21561534.322,21561531.822,-3.864,-37.294,-2.823,1.988,-4.811
2025-01-01 19:11:00.000,G13,58.260026,40.087409,20509572.574,20509570.284,-3.540,-18.285,-3.374,1.710,-5.083
2025-01-01 19:11:00.000,G18,37.614046,320.302126,22419126.882,22419125.152,-2.674,-0.930,-3.212,2.292,-5.505
2025-01-01 19:11:00.000,G20,23.553890,83.090585,23239351.217,23239354.527,5.116,-34.980,4.130,3.024,1.106
2025-01-01 19:11:00.000,G24,25.611959,174.064547,23283798.473,23283807.383,13.772,4.072,11.840,2.897,8.944
2025-01-01 19:11:00.000,G29,40.601681,240.287001,22071985.405,22071984.845,-0.866,-0.085,-0.387,2.176,-2.562
2025-01-01 19:12:00.000,G05,46.043743,51.691457,21574961.783,21574959.713,-3.200,-37.276,-2.806,1.993,-4.799
2025-01-01 19:12:00.000,G13,57.792062,39.881770,20531849.826,20531847.826,-3.091,-18.287,-3.376,1.718,-5.094
2025-01-01 19:12:00.000,G18,38.038430,320.301455,22386277.306,22386275.606,-2.628,-0.953,-3.234,2.275,-5.510
2025-01-01 19:12:00.000,G20,23.304663,83.502900,23261383.241,23261386.381,4.854,-34.721,4.388,3.040,1.348
2025-01-01 19:12:00.000,G24,26.033038,173.907618,23242402.899,23242411.349,13.061,3.934,11.703,2.872,8.832
2025-01-01 19:12:00.000,G29,40.312127,239.751373,22092757.790,22092757.580,-0.325,0.006,-0.296,2.186,-2.483
2025-01-01 19:13:00.000,G05,45.845763,52.296121,21588493.538,21588491.728,-2.798,-37.267,-2.796,1.999,-4.795
2025-01-01 19:13:00.000,G13,57.324104,39.688514,20554457.713,20554455.383,-3.602,-18.296,-3.385,1.726,-5.111
2025-01-01 19:13:00.000,G18,38.463727,320.296057,22353594.685,22353592.225,-3.802,-0.971,-3.253,2.258,-5.511
2025-01-01 19:13:00.000,G20,23.055168,83.914240,23283509.944,23283513.484,5.472,-34.482,4.628,3.056,1.572
2025-01-01 19:13:00.000,G24,26.455605,173.750362,23201081.203,23201089.943,13.510,3.828,11.597,2.847,8.750
2025-01-01 19:13:00.000,G29,40.019494,239.221612,22113867.657,22113867.477,-0.278,0.092,-0.209,2.197,-2.407
2025-01-01 19:14:00.000,G13,56.856227,39.507154,20577394.222,20577392.022,-3.401,-18.300,-3.388,1.734,-5.123
2025-01-01 19:14:00.000,G18,38.889915,320.285831,22321083.212,22321081.042,-3.354,-0.993,-3.275,2.241,-5.516
2025-01-01 19:14:00.000,G20,22.805396,84.324601,23305733.156,23305735.546,3.694,-34.418,4.692,3.072,1.619
2025-01-01 19:14:00.000,G24,26.879649,173.592732,23159841.236,23159849.476,12.737,3.710,11.479,2.822,8.657
2025-01-01 19:14:00.000,G29,39.723884,238.697661,22135313.631,22135313.121,-0.788,0.187,-0.115,2.209,-2.324
2025-01-01 19:15:00.000,G13,56.388498,39.337233,20600651.551,20600649.221,-3.602,-18.322,-3.411,1.743,-5.154
2025-01-01 19:15:00.000,G18,39.316972,320.270673,22288743.413,22288742.323,-1.685,-1.005,-3.287,2.224,-5.511
2025-01-01 19:15:00.000,G20,22.555341,84.733977,23328048.323,23328051.563,5.008,-34.387,4.723,3.089,1.634
2025-01-01 19:15:00.000,G24,27.305158,173.434681,23118683.305,23118690.335,10.866,3.606,11.374,2.797,8.577
2025-01-01 19:15:00.000,G29,39.425398,238.179460,22157086.449,22157086.559,0.170,0.271,-0.031,2.220,-2.251
2025-01-01 19:16:00.000,G05,45.247686,54.096340,21629724.566,21629722.476,-3.231,-37.217,-2.741,2.018,-4.758
2025-01-01 19:16:00.000,G13,55.920984,39.178316,20624228.375,20624226.065,-3.571,-18.337,-3.426,1.752,-5.178
2025-01-01 19:16:00.000,G18,39.744874,320.250475,22256583.625,22256581.155,-3.818,-1.050,-3.332,2.208,-5.540
2025-01-01 19:16:00.000,G20,22.304998,85.142362,23350461.945,23350465.225,5.070,-34.272,4.838,3.105,1.733
2025-01-01 19:16:00.000,G24,27.732120,173.276158,23077615.259,23077623.079,12.088,3.490,11.259,2.773,8.486
2025-01-01 19:16:00.000,G29,39.124135,237.666944,22179187.001,22179186.521,-0.742,0.361,0.060,2.232,-2.172
2025-01-01 19:17:00.000,G05,45.046952,54.691881,21643679.667,21643678.157,-2.334,-37.198,-2.721,2.024,-4.745
2025-01-01 19:17:00.000,G13,55.453748,39.029991,20648119.328,20648117.058,-3.509,-18.353,-3.441,1.761,-5.202
2025-01-01 19:17:00.000,G18,40.173598,320.225124,22224604.051,22224602.081,-3.045,-1.067,-3.348,2.192,-5.540
2025-01-01 19:17:00.000,G20,22.054360,85.549753,23372971.558,23372974.698,4.854,-34.151,4.959,3.122,1.837
2025-01-01 19:17:00.000,G24,28.160521,173.117114,23036639.998,23036647.698,11.902,3.379,11.147,2.749,8.398
2025-01-01 19:17:00.000,G29,38.820194,237.160048,22201607.393,22201607.613,0.340,0.455,0.154,2.244,-2.090
2025-01-01 19:18:00.000,G05,44.845532,55.285184,21657743.286,21657741.546,-2.690,-37.184,-2.708,2.030,-4.738
2025-01-01 19:18:00.000,G13,54.986849,38.891867,20672322.558,20672320.288,-3.509,-18.367,-3.456,1.770,-5.226
2025-01-01 19:18:00.000,G18,40.603118,320.194505,22192812.417,22192810.737,-2.597,-1.081,-3.363,2.176,-5.538
2025-01-01 19:18:00.000,G20,21.803419,85.956144,23395579.954,23395582.674,4.204,-34.147,4.963,3.138,1.825
2025-01-01 19:18:00.000,G24,28.590350,172.957495,22995765.945,22995773.005,10.913,3.259,11.028,2.725,8.302
2025-01-01 19:18:00.000,G29,38.513671,236.658703,22224346.064,22224346.224,0.247,0.545,0.244,2.256,-2.012
2025-01-01 19:19:00.000,G05,44.643425,55.876266,21671915.133,21671912.623,-3.880,-37.145,-2.668,2.037,-4.705
2025-01-01 19:19:00.000,G13,54.520344,38.763573,20696833.199,20696831.239,-3.030,-18.368,-3.456,1.780,-5.236
2025-01-01 19:19:00.000,G18,41.033409,320.158499,22161212.021,22161209.571,-3.787,-1.100,-3.382,2.160,-5.542
2025-01-01 19:19:00.000,G20,21.552171,86.361529,23418286.409,23418289.359,4.560,-34.176,4.934,3.155,1.779
2025-01-01 19:19:00.000,G24,29.021593,172.797249,22954995.210,22955002.160,10.743,3.145,10.913,2.702,8.212
2025-01-01 19:19:00.000,G29,38.204660,236.162837,22247399.079,22247398.289,-1.221,0.638,0.336,2.268,-1.932
2025-01-01 19:20:00.000,G05,44.440633,56.465142,21686196.781,21686195.491,-1.994,-37.115,-2.639,2.043,-4.682
2025-01-01 19:20:00.000,G13,54.054285,38.644758,20721649.417,20721647.267,-3.323,-18.371,-3.459,1.790,-5.249
2025-01-01 19:20:00.000,G18,41.464442,320.116980,22129807.578,22129805.338,-3.462,-1.111,-3.393,2.144,-5.537
2025-01-01 19:20:00.000,G20,21.300609,86.765904,23441093.741,23441097.481,5.781,-34.309,4.801,3.172,1.629
2025-01-01 19:20:00.000,G24,29.454236,172.636320,22914336.593,22914343.363,10.465,3.030,10.799,2.678,8.121
2025-01-01 19:20:00.000,G29,37.893257,235.672379,22270763.385,22270762.745,-0.989,0.725,0.423,2.281,-1.858
2025-01-01 19:21:00.000,G05,44.237154,57.051829,21700583.791,21700582.291,-2.319,-37.091,-2.614,2.050,-4.664
2025-01-01 19:21:00.000,G13,53.588725,38.535087,20746760.423,20746758.563,-2.875,-18.383,-3.471,1.800,-5.271
2025-01-01 19:21:00.000,G18,41.896191,320.069819,22098599.024,22098596.174,-4.405,-1.132,-3.414,2.129,-5.543
2025-01-01 19:21:00.000,G20,21.048727,87.169261,23463997.823,23464001.533,5.735,-34.293,4.816,3.189,1.627
2025-01-01 19:21:00.000,G24,29.888266,172.474651,22873787.370,22873794.190,10.542,2.948,10.717,2.655,8.062
2025-01-01 19:21:00.000,G29,37.579552,235.187252,22294428.560,22294428.480,-0.124,0.799,0.497,2.294,-1.797
2025-01-01 19:22:00.000,G05,44.032989,57.636340,21715084.554,21715081.724,-4.374,-37.054,-2.577,2.056,-4.634
2025-01-01 19:22:00.000,G13,53.123712,38.434241,20772171.066,20772168.846,-3.432,-18.392,-3.480,1.810,-5.290
2025-01-01 19:22:00.000,G18,42.328625,320.016884,22067596.667,22067595.097,-2.427,-1.143,-3.425,2.114,-5.538
2025-01-01 19:22:00.000,G20,20.796519,87.571597,23487005.540,23487009.340,5.874,-34.262,4.848,3.207,1.642
2025-01-01 19:22:00.000,G24,30.323667,172.312185,22833360.847,22833368.137,11.268,2.857,10.626,2.632,7.994
2025-01-01 19:22:00.000,G29,37.263638,234.707381,22318398.464,22318398.504,0.062,0.874,0.573,2.307,-1.734
2025-01-01 19:23:00.000,G05,43.828137,58.218690,21729689.905,21729688.105,-2.782,-37.020,-2.543,2.063,-4.606
2025-01-01 19:23:00.000,G13,52.659293,38.341921,20797868.770,20797866.280,-3.849,-18.408,-3.496,1.820,-5.316
2025-01-01 19:23:00.000,G18,42.761713,319.958034,22036797.678,22036795.238,-3.772,-1.147,-3.428,2.099,-5.527
2025-01-01 19:23:00.000,G20,20.543979,87.972904,23510111.593,23510114.563,4.591,-34.223,4.886,3.224,1.662
2025-01-01 19:23:00.000,G24,30.760427,172.148861,22793053.925,22793061.625,11.902,2.771,10.540,2.610,7.930
2025-01-01 19:23:00.000,G29,36.945602,234.232688,22342660.799,22342660.949,0.232,0.944,0.642,2.320,-1.678
2025-01-01 19:24:00.000,G05,43.622598,58.798892,21744407.782,21744405.232,-3.942,-37.005,-2.529,2.070,-4.599
2025-01-01 19:24:00.000,G15,75.418026,318.022501,19915036.864,19915034.364,-3.864,-21.701,-3.583,1.532,-5.115
2025-01-01 19:24:00.000,G20,20.291102,88.373177,23533319.395,23533322.055,4.112,-34.207,4.903,3.241,1.661
2025-01-01 19:24:00.000,G24,31.198529,171.984617,22752878.719,22752885.759,10.882,2.663,10.431,2.587,7.844
2025-01-01 19:24:00.000,G29,36.625533,233.763093,22367216.405,22367217.295,1.376,1.032,0.730,2.334,-1.604
2025-01-01 19:25:00.000,G05,43.416371,59.376961,21759231.348,21759229.028,-3.586,-36.962,-2.485,2.077,-4.562
2025-01-01 19:25:00.000,G15,75.296103,319.983485,19915997.857,19915995.517,-3.617,-21.723,-3.606,1.532,-5.138
2025-01-01 19:25:00.000,G20,20.037881,88.772411,23556625.878,23556628.548,4.127,-34.326,4.784,3.259,1.525
2025-01-01 19:25:00.000,G24,31.637958,171.819389,22712831.937,22712838.957,10.851,2.545,10.314,2.565,7.749
2025-01-01 19:25:00.000,G29,36.303517,233.298516,22392054.721,22392055.611,1.376,1.123,0.821,2.348,-1.526
2025-01-01 19:26:00.000,G05,43.209454,59.952909,21774167.255,21774166.185,-1.654,-36.918,-2.442,2.084,-4.525
2025-01-01 19:26:00.000,G15,75.160990,321.911927,19917298.458,19917296.038,-3.741,-21.743,-3.625,1.533,-5.158
2025-01-01 19:26:00.000,G20,19.784312,89.170599,23580035.030,23580037.590,3.957,-34.315,4.795,3.277,1.518
2025-01-01 19:26:00.000,G24,32.078698,171.653112,22672924.003,22672931.983,12.335,2.428,10.197,2.543,7.654
2025-01-01 19:26:00.000,G29,35.979638,232.838876,22417177.074,22417178.234,1.793,1.215,0.913,2.362,-1.449
2025-01-01 19:27:00.000,G05,43.001848,60.526747,21789218.007,21789216.337,-2.581,-36.859,-2.383,2.091,-4.473
2025-01-01 19:27:00.000,G15,75.013129,323.805743,19918937.369,19918935.269,-3.246,-21.763,-3.645,1.534,-5.179
2025-01-01 19:27:00.000,G20,19.530388,89.567735,23603551.093,23603552.423,2.056,-34.251,4.859,3.295,1.564
2025-01-01 19:27:00.000,G24,32.520732,171.485719,22633163.191,22633169.981,10.495,2.307,10.076,2.521,7.554
2025-01-01 19:27:00.000,G29,35.653980,232.384091,22442581.313,22442581.173,-0.216,1.305,1.003,2.376,-1.373
2025-01-01 19:28:00.000,G05,42.793550,61.098490,21804377.238,21804375.608,-2.520,-36.810,-2.334,2.098,-4.432
2025-01-01 19:28:00.000,G15,74.852981,325.663185,19920908.419,19920906.049,-3.663,-21.779,-3.661,1.535,-5.196
2025-01-01 19:28:00.000,G20,19.276104,89.963813,23627167.095,23627169.625,3.911,-34.205,4.905,3.313,1.592
2025-01-01 19:28:00.000,G24,32.964045,171.317139,22593546.973,22593553.353,9.862,2.178,9.947,2.500,7.447
2025-01-01 19:28:00.000,G29,35.326625,231.934078,22468255.444,22468256.154,1.097,1.399,1.097,2.390,-1.293
2025-01-01 19:29:00.000,G05,42.584560,61.668146,21819645.584,21819643.734,-2.860,-36.769,-2.293,2.105,-4.397
2025-01-01 19:29:00.000,G15,74.681018,327.482826,19923206.990,19923204.320,-4.127,-21.790,-3.673,1.536,-5.208
2025-01-01 19:29:00.000,G20,19.021455,90.358826,23650883.010,23650885.730,4.204,-34.040,5.070,3.331,1.738
2025-01-01 19:29:00.000,G24,33.408619,171.147300,22554080.120,22554086.330,9.599,2.021,9.789,2.479,7.311
2025-01-01 19:29:00.000,G29,34.997653,231.488754,22494193.859,22494194.459,0.927,1.504,1.202,2.405,-1.203
2025-01-01 19:30:00.000,G05,42.374875,62.235729,21835027.774,21835026.274,-2.319,-36.724,-2.247,2.112,-4.359
2025-01-01 19:30:00.000,G15,74.497721,329.263554,19925838.200,19925835.440,-4.266,-21.800,-3.682,1.537,-5.219
2025-01-01 19:30:00.000,G20,18.766435,90.752769,23674703.925,23674707.625,5.719,-34.056,5.054,3.350,1.704
2025-01-01 19:30:00.000,G24,33.854435,170.976129,22514773.469,22514779.519,9.352,1.841,9.610,2.458,7.152
2025-01-01 19:30:00.000,G29,34.667142,231.048034,22520399.381,22520400.361,1.515,1.607,1.305,2.420,-1.115
2025-01-01 19:31:00.000,G05,42.164495,62.801248,21850525.054,21850523.504,-2.396,-36.678,-2.202,2.119,-4.321
2025-01-01 19:31:00.000,G15,74.303576,331.004552,19928798.642,19928796.052,-4.003,-21.808,-3.690,1.538,-5.228
2025-01-01 19:31:00.000,G20,18.511041,91.145636,23698632.914,23698635.464,3.942,-34.068,5.042,3.368,1.673
2025-01-01 19:31:00.000,G24,34.301476,170.803549,22475630.078,22475636.628,10.125,1.685,9.454,2.437,7.017
2025-01-01 19:31:00.000,G29,34.335170,230.611835,22546865.900,22546867.100,1.855,1.717,1.415,2.435,-1.020
2025-01-01 19:32:00.000,G05,41.953418,63.364714,21866135.531,21866134.141,-2.149,-36.621,-2.145,2.127,-4.272
2025-01-01 19:32:00.000,G15,74.099067,332.705276,19932084.193,19932082.023,-3.354,-21.816,-3.698,1.539,-5.237
2025-01-01 19:32:00.000,G20,18.255265,91.537418,23722665.614,23722667.474,2.875,-34.174,4.936,3.387,1.549
2025-01-01 19:32:00.000,G24,34.749723,170.629480,22436653.313,22436659.713,9.893,1.532,9.301,2.416,6.885
2025-01-01 19:32:00.000,G29,34.001813,230.180073,22573585.165,22573586.555,2.149,1.838,1.536,2.451,-0.914
2025-01-01 19:33:00.000,G05,41.741642,63.926136,21881857.668,21881855.958,-2.643,-36.563,-2.087,2.134,-4.221
2025-01-01 19:33:00.000,G15,73.884678,334.365436,19935691.908,19935689.708,-3.401,-21.824,-3.706,1.540,-5.246
2025-01-01 19:33:00.000,G20,17.999104,91.928111,23746801.064,23746803.134,3.200,-34.216,4.894,3.406,1.488
2025-01-01 19:33:00.000,G24,35.199155,170.453841,22397847.581,22397853.421,9.027,1.376,9.145,2.396,6.749
2025-01-01 19:33:00.000,G29,33.667145,229.752664,22600552.899,22600553.839,1.453,1.957,1.655,2.466,-0.811
2025-01-01 19:34:00.000,G05,41.529164,64.485523,21897691.316,21897689.996,-2.040,-36.505,-2.029,2.142,-4.171
2025-01-01 19:34:00.000,G15,73.660884,335.984969,19939619.090,19939616.480,-4.034,-21.824,-3.707,1.541,-5.248
2025-01-01 19:34:00.000,G20,17.742553,92.317707,23771039.566,23771041.706,3.308,-34.295,4.815,3.425,1.390
2025-01-01 19:34:00.000,G24,35.649755,170.276548,22359216.005,22359222.105,9.429,1.215,8.983,2.376,6.607
2025-01-01 19:34:00.000,G29,33.331239,229.329523,22627762.554,22627763.544,1.530,2.080,1.778,2.482,-0.704
2025-01-01 19:35:00.000,G05,41.315984,65.042885,21913638.432,21913637.222,-1.870,-36.453,-1.977,2.150,-4.126
2025-01-01 19:35:00.000,G15,73.428155,337.564019,19943863.894,19943861.214,-4.143,-21.828,-3.711,1.543,-5.253
2025-01-01 19:35:00.000,G20,17.485608,92.706201,23795381.688,23795384.968,5.070,-34.389,4.720,3.444,1.276
2025-01-01 19:35:00.000,G24,36.101499,170.097514,22320763.829,22320770.799,10.774,1.061,8.830,2.356,6.474
2025-01-01 19:35:00.000,G29,32.994167,228.910565,22655210.725,22655212.255,2.365,2.215,1.913,2.498,-0.585
2025-01-01 19:36:00.000,G05,41.102099,65.598231,21929704.681,21929703.251,-2.210,-36.405,-1.929,2.157,-4.086
2025-01-01 19:36:00.000,G15,73.186949,339.102908,19948429.089,19948426.359,-4.220,-21.831,-3.713,1.544,-5.257
2025-01-01 19:36:00.000,G20,17.228262,93.093585,23819833.298,23819838.028,7.311,-34.318,4.792,3.463,1.329
2025-01-01 19:36:00.000,G24,36.554369,169.916648,22282502.934,22282509.394,9.985,0.908,8.677,2.337,6.340
2025-01-01 19:36:00.000,G29,32.655998,228.495708,22682897.375,22682898.905,2.365,2.359,2.057,2.515,-0.458
2025-01-01 19:37:00.000,G05,40.887508,66.151568,21945885.353,21945883.843,-2.334,-36.351,-1.874,2.165,-4.039
2025-01-01 19:37:00.000,G15,72.937713,340.602117,19953308.954,19953306.154,-4.328,-21.828,-3.711,1.546,-5.256
2025-01-01 19:37:00.000,G20,16.970513,93.479852,23844391.798,23844395.658,5.967,-34.294,4.816,3.483,1.333
2025-01-01 19:37:00.000,G24,37.008340,169.733858,22244433.168,22244438.258,7.868,0.757,8.525,2.318,6.208
2025-01-01 19:37:00.000,G29,32.316803,228.084867,22710814.130,22710815.310,1.824,2.516,2.214,2.531,-0.317
2025-01-01 19:38:00.000,G05,40.672207,66.702904,21962186.133,21962185.213,-1.422,-36.318,-1.841,2.173,-4.014
2025-01-01 19:38:00.000,G15,72.680880,342.062260,19958505.336,19958502.586,-4.251,-21.827,-3.709,1.547,-5.257
2025-01-01 19:38:00.000,G20,16.712355,93.864997,23869061.934,23869064.354,3.741,-34.214,4.895,3.503,1.393
2025-01-01 19:38:00.000,G24,37.463391,169.549047,22206563.092,22206568.162,7.837,0.614,8.383,2.299,6.084
2025-01-01 19:38:00.000,G29,31.976647,227.677959,22738958.930,22738960.980,3.169,2.679,2.377,2.548,-0.171
2025-01-01 19:39:00.000,G05,40.456194,67.252246,21978602.583,21978601.203,-2.133,-36.282,-1.806,2.181,-3.987
2025-01-01 19:39:00.000,G15,72.416869,343.484065,19964010.337,19964007.567,-4.282,-21.821,-3.703,1.549,-5.252
2025-01-01 19:39:00.000,G20,16.453784,94.249011,23893836.642,23893840.342,5.719,-34.083,5.027,3.522,1.504
2025-01-01 19:39:00.000,G24,37.919499,169.362116,22168891.961,22168898.341,9.862,0.467,8.236,2.280,5.956
2025-01-01 19:39:00.000,G29,31.635598,227.274900,22767323.496,22767325.066,2.427,2.851,2.549,2.565,-0.016
2025-01-01 19:40:00.000,G05,40.239468,67.799603,21995139.812,21995138.582,-1.901,-36.205,-1.729,2.189,-3.918
2025-01-01 19:40:00.000,G15,72.146086,344.868353,19969828.044,19969825.164,-4.452,-21.814,-3.696,1.551,-5.247
2025-01-01 19:40:00.000,G20,16.194796,94.631889,23918724.016,23918726.686,4.127,-34.052,5.057,3.542,1.515
2025-01-01 19:40:00.000,G24,38.376639,169.172961,22131432.391,22131438.011,8.687,0.328,8.097,2.261,5.835
2025-01-01 19:40:00.000,G29,31.293720,226.875609,22795907.735,22795909.825,3.231,3.029,2.727,2.582,0.145
2025-01-01 19:41:00.000,G05,40.022027,68.344980,22011798.439,22011797.729,-1.097,-36.158,-1.681,2.197,-3.879
2025-01-01 19:41:00.000,G15,71.868917,346.216023,19975954.446,19975952.186,-3.493,-21.803,-3.686,1.553,-5.238
2025-01-01 19:41:00.000,G20,15.935387,95.013624,23943720.720,23943724.590,5.982,-34.006,5.104,3.563,1.541
2025-01-01 19:41:00.000,G24,38.834787,168.981476,22094186.369,22094191.789,8.378,0.188,7.957,2.243,5.714
2025-01-01 19:41:00.000,G29,30.951077,226.480003,22824706.337,22824708.637,3.555,3.213,2.912,2.600,0.312
2025-01-01 19:42:00.000,G05,39.803866,68.888383,22028579.569,22028578.389,-1.824,-36.099,-1.623,2.206,-3.828
2025-01-01 19:42:00.000,G15,71.585738,347.528033,19982388.402,19982386.312,-3.231,-21.792,-3.674,1.555,-5.228
2025-01-01 19:42:00.000,G20,15.675553,95.394208,23968828.896,23968832.746,5.951,-34.100,5.010,3.583,1.427
2025-01-01 19:42:00.000,G24,39.293916,168.787550,22057159.897,22057165.007,7.899,0.059,7.828,2.225,5.603
2025-01-01 19:42:00.000,G29,30.607730,226.088001,22853713.877,22853715.157,1.979,3.412,3.110,2.618,0.492
2025-01-01 19:43:00.000,G05,39.584986,69.429820,22045486.221,22045485.431,-1.221,-36.030,-1.554,2.214,-3.768
2025-01-01 19:43:00.000,G15,71.296904,348.805384,19989130.699,19989128.519,-3.370,-21.753,-3.636,1.557,-5.192
2025-01-01 19:43:00.000,G20,15.415290,95.773635,23994053.870,23994057.470,5.565,-34.096,5.014,3.603,1.410
2025-01-01 19:43:00.000,G24,39.754000,168.591068,22020361.851,22020367.131,8.161,-0.062,7.707,2.208,5.499
2025-01-01 19:43:00.000,G29,30.263742,225.699521,22882928.773,22882931.313,3.926,3.619,3.317,2.635,0.682
2025-01-01 19:44:00.000,G05,39.365382,69.969295,22062517.656,22062515.936,-2.659,-35.927,-1.450,2.223,-3.673
2025-01-01 19:44:00.000,G15,71.002758,350.049112,19996176.754,19996174.644,-3.261,-21.713,-3.595,1.559,-5.153
2025-01-01 19:44:00.000,G20,15.154594,96.151898,24019391.850,24019396.070,6.523,-34.169,4.941,3.624,1.317
2025-01-01 19:44:00.000,G24,40.215013,168.391913,21983793.048,21983798.498,8.424,-0.170,7.599,2.190,5.409
2025-01-01 19:44:00.000,G29,29.919171,225.314485,22912344.978,22912347.378,3.710,3.832,3.531,2.654,0.877
2025-01-01 19:45:00.000,G05,39.145052,70.506814,22079672.315,22079671.325,-1.530,-35.843,-1.366,2.231,-3.598
2025-01-01 19:45:00.000,G15,70.703625,351.260275,20003523.237,20003521.027,-3.416,-21.681,-3.564,1.561,-5.125
2025-01-01 19:45:00.000,G24,40.676924,168.189960,21947459.276,21947464.946,8.764,-0.280,7.489,2.173,5.316
2025-01-01 19:45:00.000,G29,29.574076,224.932811,22941955.962,22941958.472,3.880,4.050,3.748,2.672,1.076
2025-01-01 19:46:00.000,G05,38.923995,71.042382,22096951.264,22096950.944,-0.495,-35.778,-1.302,2.240,-3.541
2025-01-01 19:46:00.000,G15,70.399815,352.439939,20011168.231,20011165.691,-3.926,-21.651,-3.533,1.563,-5.097
2025-01-01 19:46:00.000,G24,41.139706,167.985083,21911365.281,21911370.111,7.466,-0.390,7.379,2.156,5.223
2025-01-01 19:46:00.000,G29,29.228515,224.554421,22971757.195,22971759.455,3.493,4.287,3.985,2.690,1.295
2025-01-01 19:47:00.000,G05,38.702207,71.576005,22114357.429,22114355.869,-2.411,-35.723,-1.246,2.248,-3.495
2025-01-01 19:47:00.000,G15,70.091624,353.589177,20019108.974,20019106.434,-3.926,-21.632,-3.514,1.566,-5.080
2025-01-01 19:47:00.000,G24,41.603328,167.777148,21875515.474,21875520.204,7.311,-0.480,7.289,2.139,5.150
2025-01-01 19:47:00.000,G29,28.882544,224.179238,23001743.442,23001746.082,4.081,4.530,4.228,2.709,1.519
2025-01-01 19:48:00.000,G05,38.479686,72.107685,22131890.461,22131888.981,-2.288,-35.654,-1.178,2.257,-3.435
2025-01-01 19:48:00.000,G15,69.779333,354.709056,20027345.388,20027342.878,-3.880,-21.614,-3.497,1.568,-5.065
2025-01-01 19:48:00.000,G24,42.067758,167.566019,21839916.451,21839921.481,7.775,-0.581,7.187,2.123,5.065
2025-01-01 19:48:00.000,G29,28.536218,223.807183,23031913.006,23031915.956,4.560,4.778,4.477,2.728,1.748
2025-01-01 19:49:00.000,G05,38.256430,72.637428,22149546.485,22149545.615,-1.345,-35.552,-1.076,2.266,-3.342
2025-01-01 19:49:00.000,G15,69.463209,355.800633,20035869.402,20035867.262,-3.308,-21.598,-3.480,1.571,-5.051
2025-01-01 19:49:00.000,G24,42.532963,167.351553,21804569.003,21804573.793,7.404,-0.680,7.089,2.107,4.982
2025-01-01 19:49:00.000,G29,28.189590,223.438181,23062254.382,23062257.792,5.271,5.045,4.743,2.748,1.996
2025-01-01 19:50:00.000,G05,38.032435,73.165238,22167331.682,22167330.942,-1.144,-35.426,-0.949,2.275,-3.225
2025-01-01 19:50:00.000,G15,69.143506,356.864949,20044683.771,20044681.391,-3.679,-21.579,-3.461,1.573,-5.035
2025-01-01 19:50:00.000,G24,42.998912,167.133602,21769480.507,21769485.727,8.069,-0.770,6.999,2.091,4.908
2025-01-01 19:50:00.000,G29,27.842715,223.072155,23092767.780,23092770.100,3.586,5.303,5.001,2.767,2.234
2025-01-01 19:51:00.000,G05,37.807700,73.691118,22185245.489,22185244.379,-1.716,-35.241,-0.764,2.285,-3.049
2025-01-01 19:51:00.000,G15,68.820463,357.903030,20053786.008,20053783.628,-3.679,-21.560,-3.443,1.576,-5.019
2025-01-01 19:51:00.000,G24,43.465568,166.912011,21734658.355,21734663.375,7.760,-0.848,6.921,2.075,4.846
2025-01-01 19:51:00.000,G29,27.495642,222.709032,23123447.057,23123450.537,5.379,5.599,5.297,2.787,2.511
2025-01-01 19:52:00.000,G05,37.582222,74.215072,22203288.303,22203288.103,-0.309,-35.089,-0.612,2.294,-2.906
2025-01-01 19:52:00.000,G15,68.494308,358.915875,20063172.265,20063169.765,-3.864,-21.524,-3.406,1.579,-4.985
2025-01-01 19:52:00.000,G23,27.931461,305.531144,22979198.116,22979196.626,-2.303,-0.491,-2.255,2.762,-5.017
2025-01-01 19:52:00.000,G24,43.932895,166.686622,21700104.814,21700109.584,7.373,-0.920,6.849,2.060,4.789
