epoch,sat_count,dual_count,mean_elevation_deg,mean_iono_model_m,mean_dual_iono_m,mean_trop_m,mean_clock_bias_ns,mean_relativity_ns,mean_tgd_ns
2025-01-01 12:10:00.000,6,5,47.414264,9.391968,0.904979,4.954326,103408.651000,0.832026,-7.528191
2025-01-01 12:11:00.000,6,5,47.329669,9.364311,0.955763,5.021799,103408.707842,0.953073,-7.528191
2025-01-01 12:12:00.000,6,5,47.241979,9.336270,1.002026,5.092494,103408.764685,1.074049,-7.528191
2025-01-01 12:13:00.000,6,5,47.150946,9.307820,1.040952,5.166612,103408.821527,1.194946,-7.528191
2025-01-01 12:14:00.000,7,5,42.111007,10.714516,1.088084,6.079231,-18866.727903,0.645952,-7.716673
2025-01-01 12:15:00.000,7,5,42.071696,10.659407,1.137459,6.110620,-18866.675283,0.752151,-7.716673
2025-01-01 12:16:00.000,8,5,41.902437,10.364968,1.181330,5.833986,63148.738081,1.154308,-6.577466
2025-01-01 12:17:00.000,7,5,41.981992,10.548895,1.227466,6.190012,-18866.570044,0.964376,-7.716673
2025-01-01 12:18:00.000,7,5,41.931168,10.493441,1.276966,6.238264,-18866.517424,1.070388,-7.716673
2025-01-01 12:19:00.000,8,5,41.686178,10.216818,1.329568,5.966958,63149.055265,1.390980,-6.577466
2025-01-01 12:20:00.000,7,5,41.816627,10.382010,1.379360,6.352800,-18866.412184,1.282170,-7.716673
2025-01-01 12:21:00.000,7,5,41.752602,10.325980,1.434109,6.419580,-18866.359565,1.387925,-7.716673
2025-01-01 12:22:00.000,7,5,41.683927,10.269706,1.484115,6.493109,-18866.306945,1.493578,-7.716673
2025-01-01 12:23:00.000,6,5,46.926212,9.787161,1.549809,5.310733,24371.669998,1.229938,-6.053597
2025-01-01 12:24:00.000,6,5,46.884925,9.730092,1.613468,5.339431,24371.641575,1.298875,-6.053597
2025-01-01 12:25:00.000,6,5,46.837954,9.673154,1.682040,5.372943,24371.613153,1.367718,-6.053597
2025-01-01 12:26:00.000,6,5,46.785372,9.616322,1.753538,5.411505,24371.584730,1.436461,-6.053597
2025-01-01 12:27:00.000,6,5,46.727296,9.559576,1.829635,5.455396,24371.556307,1.505099,-6.053597
2025-01-01 12:28:00.000,5,4,54.001427,8.925335,2.589721,3.848495,27191.465966,1.866074,-6.984919
2025-01-01 12:29:00.000,5,4,53.986335,8.869002,2.668358,3.820065,27191.000759,1.947356,-6.984919
2025-01-01 12:30:00.000,5,4,53.965059,8.813471,2.751312,3.792910,27190.535552,2.028496,-6.984919
2025-01-01 12:31:00.000,5,4,53.937867,8.758736,2.844528,3.766970,27190.070345,2.109488,-6.984919
2025-01-01 12:32:00.000,5,4,53.905035,8.704793,2.951994,3.742191,27189.605138,2.190326,-6.984919
2025-01-01 12:33:00.000,5,4,53.866844,8.651635,3.061730,3.718523,27189.139931,2.271003,-6.984919
2025-01-01 12:34:00.000,5,4,53.823569,8.599258,3.177849,3.695918,27188.674724,2.351515,-6.984919
2025-01-01 12:35:00.000,5,4,53.775480,8.547657,3.287162,3.674332,27188.209517,2.431855,-6.984919
2025-01-01 12:36:00.000,5,4,53.722832,8.496827,3.390023,3.653726,27187.744311,2.512018,-6.984919
2025-01-01 12:37:00.000,6,5,50.641069,8.476931,3.358518,3.713609,128867.114330,2.303731,-5.587935
2025-01-01 12:38:00.000,5,5,56.680037,7.146701,3.443301,3.035956,305144.109625,3.390725,-4.936010
2025-01-01 12:39:00.000,5,5,56.493439,7.130402,3.538134,3.044533,305143.734458,3.442550,-4.936010
2025-01-01 12:40:00.000,6,5,50.324299,8.355873,3.642678,3.684871,128866.190055,2.445704,-5.587935
2025-01-01 12:41:00.000,6,5,50.211612,8.316809,3.745043,3.677004,128865.881963,2.492674,-5.587935
2025-01-01 12:42:00.000,6,5,50.095639,8.278376,3.851942,3.669964,128865.573872,2.539462,-5.587935
2025-01-01 12:43:00.000,6,5,49.976518,8.240565,3.961859,3.663735,128865.265780,2.586063,-5.587935
2025-01-01 12:44:00.000,6,5,49.854377,8.203366,4.081750,3.658301,128864.957688,2.632474,-5.587935
2025-01-01 12:45:00.000,6,5,49.729332,8.166772,4.202705,3.653652,128864.649596,2.678693,-5.587935
2025-01-01 12:46:00.000,6,5,49.601489,8.130773,4.323325,3.649775,128864.341505,2.724716,-5.587935
2025-01-01 12:47:00.000,6,5,49.470947,8.095359,4.449414,3.646662,128864.033413,2.770539,-5.587935
2025-01-01 12:48:00.000,6,5,49.337794,8.060521,4.580558,3.644303,128863.725321,2.816159,-5.587935
2025-01-01 12:49:00.000,6,5,49.202114,8.026249,4.722553,3.642692,128863.417230,2.861574,-5.587935
2025-01-01 12:50:00.000,6,6,49.063982,7.992535,6.091077,3.641823,128863.109138,2.906778,-5.587935
2025-01-01 12:51:00.000,6,6,48.923466,7.959367,6.208464,3.641691,128862.801046,2.951770,-5.587935
2025-01-01 12:52:00.000,6,6,48.780631,7.926736,6.321631,3.642294,128862.492955,2.996546,-5.587935
2025-01-01 12:53:00.000,6,6,48.635537,7.894631,6.428309,3.643629,128862.184863,3.041103,-5.587935
2025-01-01 12:54:00.000,6,6,48.488237,7.863042,6.537818,3.645695,128861.876771,3.085438,-5.587935
2025-01-01 12:55:00.000,7,6,34.359990,10.370567,11.271234,6.484893,248818.400683,-0.733815,-4.257475
2025-01-01 12:56:00.000,7,6,34.389834,10.289466,11.528117,6.375946,248818.284722,-0.716410,-4.257475
2025-01-01 12:57:00.000,7,5,34.418431,10.209289,7.538658,6.274370,248818.168762,-0.698948,-4.257475
2025-01-01 12:58:00.000,7,5,34.445778,10.130023,7.669225,6.179548,248818.052801,-0.681429,-4.257475
2025-01-01 12:59:00.000,7,5,34.471873,10.051656,7.808394,6.090942,248817.936840,-0.663855,-4.257475
2025-01-01 13:00:00.000,7,5,34.496714,9.974177,7.940673,6.008078,248817.719276,-0.646110,-4.257475
2025-01-01 13:01:00.000,7,5,34.520299,9.897572,8.084804,5.930539,248817.535753,-0.628668,-4.257475
2025-01-01 13:02:00.000,7,5,34.542625,9.821829,8.227202,5.857953,248817.419792,-0.610945,-4.257475
2025-01-01 13:03:00.000,7,5,34.563692,9.746934,8.365248,5.789994,248817.303832,-0.593173,-4.257475
2025-01-01 13:04:00.000,7,5,34.583498,9.672873,8.507711,5.726369,248817.187871,-0.575351,-4.257475
2025-01-01 13:05:00.000,7,4,34.602041,9.599632,4.957817,5.666818,248817.071910,-0.557481,-4.257475
2025-01-01 13:06:00.000,7,4,34.619321,9.527196,4.947637,5.611108,248816.955950,-0.539564,-4.257475
2025-01-01 13:07:00.000,7,4,34.635336,9.455552,4.933695,5.559031,248816.839989,-0.521602,-4.257475
2025-01-01 13:08:00.000,7,4,34.650085,9.384683,4.914208,5.510402,248816.724028,-0.503596,-4.257475
2025-01-01 13:09:00.000,7,4,34.663568,9.314575,4.893768,5.465053,248816.608068,-0.485547,-4.257475
2025-01-01 13:10:00.000,8,4,31.729048,9.428439,4.864781,6.295498,280861.429500,-0.347897,-4.307367
2025-01-01 13:11:00.000,8,4,31.759081,9.355309,4.837781,6.238948,280861.373225,-0.323980,-4.307367
2025-01-01 13:12:00.000,8,4,31.787767,9.282912,4.798227,6.185807,280861.316950,-0.300034,-4.307367
2025-01-01 13:13:00.000,8,4,31.815101,9.211233,4.755502,6.135942,280861.260675,-0.276061,-4.307367
2025-01-01 13:14:00.000,8,4,31.841076,9.140255,4.712676,6.089230,280861.204400,-0.252063,-4.307367
2025-01-01 13:15:00.000,8,4,31.865689,9.069964,4.669018,6.045563,280861.148125,-0.228041,-4.307367
2025-01-01 13:16:00.000,8,4,31.888934,9.000341,4.624259,6.004843,280861.091850,-0.203997,-4.307367
2025-01-01 13:17:00.000,7,4,34.725856,8.779129,4.575014,5.205500,248815.680382,-0.339765,-4.257475
2025-01-01 13:18:00.000,7,4,34.727953,8.715118,4.537308,5.184619,248815.564422,-0.321388,-4.257475
2025-01-01 13:19:00.000,8,5,31.950421,8.795318,5.874750,5.899551,280860.923025,-0.131751,-4.307367
2025-01-01 13:20:00.000,8,5,31.968152,8.728199,5.762968,5.869853,280860.866750,-0.107637,-4.307367
2025-01-01 13:21:00.000,8,5,31.984496,8.661662,5.655210,5.842766,280860.810475,-0.083510,-4.307367
2025-01-01 13:22:00.000,8,5,31.999448,8.595687,5.534534,5.818249,280860.754200,-0.059371,-4.307367
2025-01-01 13:23:00.000,8,5,32.013004,8.530255,5.408729,5.796269,280860.697925,-0.035223,-4.307367
2025-01-01 13:24:00.000,7,5,31.779275,8.462844,5.288730,5.987843,239316.863740,0.024434,-3.791813
2025-01-01 13:25:00.000,7,5,31.859118,8.382627,5.180047,5.960750,239316.736086,0.066819,-3.791813
2025-01-01 13:26:00.000,7,4,31.937178,8.302889,5.637865,5.936285,239316.608432,0.109205,-3.791813
2025-01-01 13:27:00.000,7,4,32.013452,8.223605,5.527468,5.914444,239316.480778,0.151589,-3.791813
2025-01-01 13:28:00.000,7,4,32.087935,8.144753,5.432414,5.895226,239316.353124,0.193968,-3.791813
2025-01-01 13:29:00.000,8,4,32.064877,8.147948,6.093740,5.716941,280860.360275,0.109771,-4.307367
2025-01-01 13:30:00.000,8,4,30.090645,8.467488,5.983695,6.277372,139166.638068,-0.296883,-4.889444
2025-01-01 13:31:00.000,8,4,30.195373,8.380666,5.872034,6.241911,139166.509318,-0.282010,-4.889444
2025-01-01 13:32:00.000,7,3,32.367885,7.833170,4.206038,5.844994,239315.842508,0.363364,-3.791813
2025-01-01 13:33:00.000,8,4,32.071218,7.901293,5.288981,5.715005,280860.135175,0.206402,-4.307367
2025-01-01 13:34:00.000,8,4,32.069255,7.840444,5.179725,5.721266,280860.078900,0.230539,-4.307367
2025-01-01 13:35:00.000,7,4,34.562028,7.787703,5.075107,5.194707,229940.803616,1.087078,-5.122274
2025-01-01 13:36:00.000,7,4,34.611573,7.728263,4.975832,5.172543,229940.671089,1.129326,-5.122274
2025-01-01 13:37:00.000,7,4,34.659492,7.669595,4.867581,5.151849,229940.538563,1.171493,-5.122274
2025-01-01 13:38:00.000,7,4,34.705779,7.611690,4.765292,5.132604,229940.406037,1.213577,-5.122274
2025-01-01 13:39:00.000,7,4,34.750429,7.554538,4.657991,5.114792,229940.273511,1.255574,-5.122274
2025-01-01 13:40:00.000,7,4,34.793438,7.498131,4.559748,5.098398,229940.140984,1.297480,-5.122274
2025-01-01 13:41:00.000,6,4,36.326798,7.126851,4.459550,5.018734,172984.239128,1.897183,-4.656613
2025-01-01 13:42:00.000,6,4,36.448224,7.053700,4.369106,4.987824,172984.010617,1.962824,-4.656613
2025-01-01 13:43:00.000,7,5,34.145394,7.416655,3.416155,5.266258,68003.048423,0.795599,-5.787505
2025-01-01 13:44:00.000,7,5,34.293867,7.337538,3.331459,5.225159,68002.833068,0.827079,-5.787505
2025-01-01 13:45:00.000,7,6,34.440237,7.259324,6.453959,5.185596,68002.617713,0.858504,-5.787505
2025-01-01 13:46:00.000,7,6,34.584493,7.182001,6.259496,5.147513,68002.402358,0.889871,-5.787505
2025-01-01 13:47:00.000,7,6,34.726621,7.105555,6.083254,5.110859,68002.187002,0.921178,-5.787505
2025-01-01 13:48:00.000,7,6,34.866611,7.029974,5.907355,5.075586,68001.971647,0.952423,-5.787505
2025-01-01 13:49:00.000,7,6,35.004450,6.955246,5.734494,5.041647,68001.756292,0.983603,-5.787505
2025-01-01 13:50:00.000,7,6,35.140126,6.881358,5.566706,5.009001,68001.540937,1.014715,-5.787505
2025-01-01 13:51:00.000,7,6,35.273626,6.808298,5.413546,4.977605,68001.325582,1.045759,-5.787505
2025-01-01 13:52:00.000,7,6,35.404940,6.736054,5.263665,4.947424,68001.110227,1.076730,-5.787505
2025-01-01 13:53:00.000,7,6,35.534056,6.664612,5.131368,4.918421,68000.894872,1.107627,-5.787505
2025-01-01 13:54:00.000,7,6,35.660960,6.593961,5.000194,4.890564,68000.679517,1.138448,-5.787505
2025-01-01 13:55:00.000,7,6,35.785643,6.524087,4.873965,4.863821,68000.464162,1.169191,-5.787505
2025-01-01 13:56:00.000,7,6,35.908090,6.454979,4.752873,4.838162,68000.248806,1.199852,-5.787505
2025-01-01 13:57:00.000,7,6,36.028292,6.386624,4.642593,4.813560,68000.033451,1.230430,-5.787505
2025-01-01 13:58:00.000,7,6,36.146235,6.319010,4.541297,4.789989,67999.818096,1.260922,-5.787505
2025-01-01 13:59:00.000,7,6,36.261908,6.252123,4.448638,4.767426,67999.602741,1.291326,-5.787505
2025-01-01 14:00:00.000,7,7,36.375299,6.185952,6.817789,4.745846,67999.481714,1.321638,-5.787505
2025-01-01 14:01:00.000,7,7,36.486396,6.120484,6.665616,4.725230,67999.266359,1.351859,-5.787505
2025-01-01 14:02:00.000,7,7,36.595187,6.055706,6.522281,4.705556,67999.051003,1.381986,-5.787505
2025-01-01 14:03:00.000,7,7,36.701660,5.991606,6.387277,4.686808,67998.835648,1.412015,-5.787505
2025-01-01 14:04:00.000,7,7,36.805804,5.928171,6.259823,4.668966,67998.620293,1.441945,-5.787505
2025-01-01 14:05:00.000,7,7,36.907605,5.865389,6.142183,4.652015,67998.404938,1.471773,-5.787505
2025-01-01 14:06:00.000,7,7,37.007053,5.803246,6.030702,4.635941,67998.189583,1.501498,-5.787505
2025-01-01 14:07:00.000,7,7,37.104134,5.741731,5.924565,4.620729,67997.974228,1.531116,-5.787505
2025-01-01 14:08:00.000,7,7,37.198838,5.680830,5.815328,4.606367,67997.758873,1.560625,-5.787505
2025-01-01 14:09:00.000,7,7,37.291152,5.620531,5.711935,4.592844,67997.543518,1.590024,-5.787505
2025-01-01 14:10:00.000,7,7,37.381065,5.560822,5.619169,4.580147,67997.328163,1.619310,-5.787505
2025-01-01 14:11:00.000,7,7,37.468563,5.501688,5.519835,4.568268,67997.112808,1.648480,-5.787505
2025-01-01 14:12:00.000,7,7,37.553636,5.443117,5.424723,4.557199,67996.897452,1.677533,-5.787505
2025-01-01 14:13:00.000,7,7,37.636271,5.385098,5.327154,4.546931,67996.682097,1.706467,-5.787505
2025-01-01 14:14:00.000,7,7,37.716456,5.327615,5.235355,4.537457,67996.466742,1.735278,-5.787505
2025-01-01 14:15:00.000,7,7,37.794180,5.270657,5.143518,4.528773,67996.251387,1.763965,-5.787505
2025-01-01 14:16:00.000,7,7,37.869430,5.214211,5.052687,4.520872,67996.036032,1.792526,-5.787505
2025-01-01 14:17:00.000,7,7,37.942195,5.158263,4.965537,4.513751,67995.820677,1.820958,-5.787505
2025-01-01 14:18:00.000,7,7,38.012463,5.102801,4.878539,4.507407,67995.605322,1.849260,-5.787505
2025-01-01 14:19:00.000,7,7,38.080222,5.047810,4.801040,4.501837,67995.389967,1.877429,-5.787505
2025-01-01 14:20:00.000,7,7,38.145461,4.993279,4.732037,4.497040,67995.174612,1.905462,-5.787505
2025-01-01 14:21:00.000,7,7,38.208168,4.939193,4.664313,4.493016,67994.959257,1.933358,-5.787505
2025-01-01 14:22:00.000,7,7,38.268331,4.885539,4.606058,4.489764,67994.743901,1.961115,-5.787505
2025-01-01 14:23:00.000,7,7,38.325939,4.832305,4.549353,4.487288,67994.528546,1.988730,-5.787505
2025-01-01 14:24:00.000,7,6,32.181202,5.981098,4.543834,5.618361,52236.262725,4.690223,-7.849719
2025-01-01 14:25:00.000,7,6,32.305091,5.903914,4.502228,5.572980,52236.274418,4.714670,-7.849719
2025-01-01 14:26:00.000,7,6,32.426617,5.827547,4.470093,5.530856,52236.286112,4.738764,-7.849719
2025-01-01 14:27:00.000,7,6,32.545761,5.751976,4.445488,5.491792,52236.297805,4.762505,-7.849719
2025-01-01 14:28:00.000,7,6,32.662507,5.677182,4.437442,5.455613,52236.309499,4.785890,-7.849719
2025-01-01 14:29:00.000,7,6,32.776838,5.603146,4.417553,5.422165,52236.321193,4.808918,-7.849719
2025-01-01 14:30:00.000,7,6,32.888736,5.529848,4.406937,5.391311,52236.332886,4.831586,-7.849719
2025-01-01 14:31:00.000,7,6,32.998186,5.457269,4.396528,5.362928,52236.344580,4.853894,-7.849719
2025-01-01 14:32:00.000,7,6,33.105171,5.385388,4.396771,5.336908,52236.356274,4.875839,-7.849719
2025-01-01 14:33:00.000,7,6,33.209674,5.314187,4.393405,5.313157,52236.367967,4.897419,-7.849719
2025-01-01 14:34:00.000,7,6,33.311681,5.243645,4.397406,5.291588,52236.379661,4.918633,-7.849719
2025-01-01 14:35:00.000,7,6,33.411175,5.173744,4.395414,5.272127,52236.391355,4.939480,-7.849719
2025-01-01 14:36:00.000,7,6,33.508142,5.114384,4.391765,5.254709,52236.403048,4.959956,-7.849719
2025-01-01 14:37:00.000,7,5,33.094315,5.409923,1.899087,5.549618,-642.318192,6.575620,-8.914087
2025-01-01 14:38:00.000,7,5,33.083179,5.367655,1.880887,5.552222,-642.137917,6.538189,-8.914087
2025-01-01 14:39:00.000,7,5,33.069243,5.326081,1.859037,5.557257,-641.957642,6.500258,-8.914087
2025-01-01 14:40:00.000,7,5,33.052524,5.285190,1.825385,5.564722,-641.777368,6.461831,-8.914087
2025-01-01 14:41:00.000,7,6,33.033038,5.244971,5.275851,5.574626,-641.597093,6.422911,-8.914087
2025-01-01 14:42:00.000,7,6,33.010804,5.205416,5.205440,5.586985,-641.416818,6.383501,-8.914087
2025-01-01 14:43:00.000,7,6,32.985839,5.166515,5.125936,5.601828,-641.236543,6.343603,-8.914087
2025-01-01 14:44:00.000,7,6,32.958163,5.128258,5.043769,5.619189,-641.056268,6.303221,-8.914087
2025-01-01 14:45:00.000,7,6,32.927792,5.090635,4.957643,5.639114,-640.875994,6.262357,-8.914087
2025-01-01 14:46:00.000,7,6,32.894746,5.053638,4.862031,5.661658,-640.695719,6.221014,-8.914087
2025-01-01 14:47:00.000,7,6,32.859043,5.017257,5.034616,5.686886,-640.515444,6.179196,-8.914087
2025-01-01 14:48:00.000,7,6,32.820702,4.981484,4.932224,5.714875,-640.335169,6.136906,-8.914087
2025-01-01 14:49:00.000,7,5,32.779741,4.946309,5.353678,5.745710,-640.154895,6.094146,-8.914087
2025-01-01 14:50:00.000,7,5,32.736180,4.911723,5.242136,5.779491,-639.974620,6.050921,-8.914087
2025-01-01 14:51:00.000,7,5,32.690038,4.877718,5.118350,5.816331,-639.794345,6.007233,-8.914087
2025-01-01 14:52:00.000,7,5,32.641333,4.844286,4.995725,5.856357,-639.614070,5.963085,-8.914087
2025-01-01 14:53:00.000,7,5,32.590086,4.811417,4.870401,5.899709,-639.433796,5.918481,-8.914087
2025-01-01 14:54:00.000,7,5,32.536315,4.779104,4.741605,5.946548,-639.253521,5.873425,-8.914087
2025-01-01 14:55:00.000,7,5,32.480040,4.747338,4.613569,5.997050,-639.073246,5.827919,-8.914087
2025-01-01 14:56:00.000,7,5,32.421281,4.716111,4.489806,6.051414,-638.892971,5.781966,-8.914087
2025-01-01 14:57:00.000,7,5,32.360057,4.685416,4.375482,6.109861,-638.712697,5.735571,-8.914087
2025-01-01 14:58:00.000,7,5,32.296388,4.655243,4.264465,6.172639,-638.532422,5.688737,-8.914087
2025-01-01 14:59:00.000,7,5,32.230294,4.625585,4.153235,6.240024,-638.352147,5.641467,-8.914087
2025-01-01 15:00:00.000,7,5,32.161795,4.596435,4.044751,6.312324,-638.089498,5.593410,-8.914087
2025-01-01 15:01:00.000,7,5,32.090912,4.567785,3.939074,6.389887,-637.846858,5.545526,-8.914087
2025-01-01 15:02:00.000,7,5,32.017664,4.539627,3.844784,6.473102,-637.666583,5.496978,-8.914087
2025-01-01 15:03:00.000,7,5,31.942072,4.514633,3.752374,6.562405,-637.486309,5.448008,-8.914087
2025-01-01 15:04:00.000,6,4,35.542598,4.565723,1.272261,5.427716,-84946.378474,5.221249,-9.623667
2025-01-01 15:05:00.000,6,4,35.484119,4.541652,1.250226,5.496968,-84946.228407,5.157922,-9.623667
2025-01-01 15:06:00.000,6,4,35.423455,4.518156,1.226081,5.572248,-84946.078341,5.094200,-9.623667
2025-01-01 15:07:00.000,5,5,40.463231,3.566101,5.071935,3.991903,-83954.884015,0.149564,-9.313226
2025-01-01 15:08:00.000,5,5,40.462109,3.528463,4.907618,3.986625,-83954.678014,0.089052,-9.313226
2025-01-01 15:09:00.000,5,5,40.458099,3.491371,4.747626,3.982054,-83954.472014,0.028537,-9.313226
2025-01-01 15:10:00.000,5,5,40.451220,3.454817,4.587980,3.978184,-83954.266014,-0.031977,-9.313226
2025-01-01 15:11:00.000,5,5,40.441494,3.418793,4.436964,3.975010,-83954.060013,-0.092483,-9.313226
2025-01-01 15:12:00.000,6,5,41.879623,3.181101,4.286626,3.836836,-84546.606443,-0.736726,-7.140140
2025-01-01 15:13:00.000,5,5,40.413586,3.348300,4.145695,3.970730,-83953.648012,-0.213459,-9.313226
2025-01-01 15:14:00.000,5,5,40.395447,3.313816,4.012242,3.969617,-83953.442012,-0.273918,-9.313226
2025-01-01 15:15:00.000,5,5,40.374548,3.279830,3.888721,3.969186,-83953.236012,-0.334352,-9.313226
2025-01-01 15:16:00.000,5,5,40.350909,3.246333,3.773785,3.969435,-83953.030012,-0.394757,-9.313226
2025-01-01 15:17:00.000,5,5,40.324553,3.213319,3.665098,3.970363,-83952.824011,-0.455127,-9.313226
2025-01-01 15:18:00.000,6,5,41.598384,2.979046,3.559642,3.844697,-84547.233995,-0.977323,-7.140140
2025-01-01 15:19:00.000,6,5,41.543188,2.947017,3.459378,3.848055,-84547.338587,-1.017168,-7.140140
2025-01-01 15:20:00.000,6,5,41.485665,2.921478,3.368371,3.852001,-84547.443179,-1.056932,-7.140140
2025-01-01 15:21:00.000,6,5,41.425832,2.896325,3.272644,3.856537,-84547.547771,-1.096611,-7.140140
2025-01-01 15:22:00.000,7,5,37.531107,3.249050,3.184914,4.669511,-1417.567571,-4.404361,-5.321843
2025-01-01 15:23:00.000,6,5,41.299313,2.847151,3.098909,3.867392,-84547.756954,-1.175706,-7.140140
2025-01-01 15:24:00.000,7,5,37.456674,3.189783,3.014986,4.656010,-1417.756616,-4.508535,-5.321843
2025-01-01 15:25:00.000,6,5,35.836750,3.359534,2.942429,4.880701,12934.493136,-4.845926,-6.829699
2025-01-01 15:26:00.000,6,5,35.815792,3.325357,2.870963,4.874288,12934.659119,-4.916326,-6.829699
2025-01-01 15:27:00.000,7,5,37.326711,3.104110,2.813756,4.643592,-1418.040184,-4.662137,-5.321843
2025-01-01 15:28:00.000,5,5,39.861646,2.879842,2.759003,4.026064,-83950.558008,-1.115607,-9.313226
2025-01-01 15:29:00.000,5,5,39.804417,2.852036,2.723827,4.035395,-83950.352008,-1.175205,-9.313226
2025-01-01 15:30:00.000,5,5,39.744760,2.824618,2.699096,4.045473,-83950.146007,-1.234708,-9.313226
2025-01-01 15:31:00.000,6,5,35.670741,3.165219,2.680994,4.859529,12935.489031,-5.262430,-6.829699
2025-01-01 15:32:00.000,7,5,37.062144,2.977588,2.664713,4.642997,-1418.512796,-4.910799,-5.321843
2025-01-01 15:33:00.000,6,4,44.276831,2.580364,2.251848,3.828114,-120146.403917,-0.301330,-5.975987
2025-01-01 15:34:00.000,5,5,39.482290,2.743735,2.650507,4.093493,-83949.322006,-1.471690,-9.313226
2025-01-01 15:35:00.000,6,5,35.507335,3.064944,2.658974,4.868011,12936.152961,-5.531931,-6.829699
2025-01-01 15:36:00.000,6,4,44.277087,2.527472,2.132614,3.854562,-120146.867759,-0.282651,-5.975987
2025-01-01 15:37:00.000,7,4,40.383861,2.689293,2.103568,4.475469,-32445.796982,4.133979,-6.652304
2025-01-01 15:38:00.000,7,4,40.320211,2.673979,2.074940,4.510997,-32446.073728,4.136875,-6.652304
2025-01-01 15:39:00.000,7,4,40.253803,2.658939,2.051064,4.548391,-32446.350474,4.139454,-6.652304
2025-01-01 15:40:00.000,7,4,40.184643,2.647205,2.030574,4.587759,-32446.627220,4.141714,-6.652304
2025-01-01 15:41:00.000,7,4,40.112738,2.637318,2.015852,4.629218,-32446.903965,4.143656,-6.652304
2025-01-01 15:42:00.000,6,4,44.191395,2.444042,2.008237,3.925417,-120147.795444,-0.244720,-5.975987
2025-01-01 15:43:00.000,6,6,35.058602,2.914366,3.596230,4.939219,12937.480822,-6.049874,-6.829699
2025-01-01 15:44:00.000,6,6,34.991396,2.898584,3.639298,4.953381,12937.646804,-6.112547,-6.829699
2025-01-01 15:45:00.000,7,6,36.104693,2.769000,3.685797,4.757368,-1419.741589,-5.511358,-5.321843
2025-01-01 15:46:00.000,7,6,36.015511,2.757069,3.719296,4.773411,-1419.836112,-5.554650,-5.321843
2025-01-01 15:47:00.000,6,6,34.775349,2.853583,3.765681,5.003294,12938.144751,-6.297694,-6.829699
2025-01-01 15:48:00.000,6,6,34.698577,2.839348,3.812306,5.022490,12938.310734,-6.358436,-6.829699
2025-01-01 15:49:00.000,6,6,34.619453,2.825488,3.865652,5.043011,12938.476716,-6.418685,-6.829699
2025-01-01 15:50:00.000,6,6,34.537992,2.811999,3.917902,5.064891,12938.642699,-6.478434,-6.829699
2025-01-01 15:51:00.000,7,6,35.537577,2.702443,3.973391,4.870841,-1420.308725,-5.764573,-5.321843
2025-01-01 15:52:00.000,6,6,34.368126,2.786117,4.029394,5.112872,12938.974664,-6.596420,-6.829699
2025-01-01 15:53:00.000,7,6,35.331699,2.682870,4.092692,4.918394,-1420.497770,-5.845434,-5.321843
2025-01-01 15:54:00.000,7,6,35.225660,2.673558,4.144266,4.944152,-1420.592293,-5.885186,-5.321843
2025-01-01 15:55:00.000,7,6,35.117572,2.670413,4.208598,4.971287,-1420.686815,-5.924482,-5.321843
2025-01-01 15:56:00.000,7,6,35.007446,2.668008,4.271051,4.999847,-1420.781338,-5.963319,-5.321843
2025-01-01 15:57:00.000,7,6,34.895295,2.665843,4.322427,5.029883,-1420.875860,-6.001694,-5.321843
2025-01-01 15:58:00.000,7,6,34.781131,2.663918,4.401905,5.061452,-1420.970383,-6.039605,-5.321843
2025-01-01 15:59:00.000,6,6,33.702283,2.742330,4.461495,5.330027,12940.136541,-6.993023,-6.829699
2025-01-01 16:00:00.000,6,5,37.660914,2.509539,5.136988,4.527908,-86895.185912,-7.918138,-6.364038
2025-01-01 16:01:00.000,5,5,37.078524,2.565632,5.223423,4.708982,-86756.223225,-9.454113,-8.381903
2025-01-01 16:02:00.000,6,5,33.383869,2.734231,5.301344,5.450213,12940.634488,-7.154959,-6.829699
2025-01-01 16:03:00.000,6,5,33.273432,2.732049,5.376432,5.494479,12940.800471,-7.207837,-6.829699
2025-01-01 16:04:00.000,6,5,33.160869,2.730123,5.449579,5.541018,12940.966453,-7.260158,-6.829699
2025-01-01 16:05:00.000,5,5,36.788687,2.540367,5.532191,4.778402,-86756.168655,-9.666436,-8.381903
2025-01-01 16:06:00.000,6,5,37.092502,2.490274,5.615902,4.631034,-86896.775253,-8.115076,-6.364038
2025-01-01 16:07:00.000,5,5,36.630794,2.541803,5.719883,4.818994,-86756.141371,-9.768134,-8.381903
2025-01-01 16:08:00.000,5,5,36.548631,2.542815,5.812126,4.840827,-86756.127728,-9.817854,-8.381903
2025-01-01 16:09:00.000,6,5,36.782119,2.496969,5.911863,4.694380,-86897.569924,-8.205118,-6.364038
2025-01-01 16:10:00.000,5,5,36.377913,2.545421,5.967030,4.887679,-86756.100444,-9.915016,-8.381903
2025-01-01 16:11:00.000,6,5,36.565610,2.502322,6.020339,4.741311,-86898.099704,-8.261985,-6.364038
2025-01-01 16:12:00.000,6,5,36.454496,2.505266,6.120255,4.766254,-86898.364594,-8.289464,-6.364038
2025-01-01 16:13:00.000,5,5,36.105970,2.550783,6.194454,4.966300,-86756.059517,-10.055017,-8.381903
2025-01-01 16:14:00.000,6,5,36.226579,2.511686,6.276631,4.819220,-86898.894374,-8.342502,-6.364038
